url,label
sandiegovendingmachine.com/wp-admin/cs/domain/Login.php,bad
emailbradesco.esy.es/mail/mobile/app/thmpv.php,bad
www.fontedevidaeterna.org.br/confirminfochaseonline.com/chase/5915a83c5ca352d1a60f39bf8aacaff2/email.php,bad
sivasosb.org.tr/joomla1.txt,bad
cabinetelendil.be/hil/office/,bad
universityrankings.com.au/css/OWA(1).HTML,bad
snfp.ro/wp-content/plugins/moc.htm,bad
bit.ly/2p6nYKl,bad
srixlex.com/server/squar/KE11Y,bad
constructions.pancakeapps.com,bad
poggisub.it/modules/Dropbox/Dropbox/Dropbox/1f539c7b586499970ef4ac3c9f72f596/,bad
bisnis101.com/share/view/adobe/user/login/index.htm,bad
elicos.com/cha/Chase0ChaseChasechase-Online/wwwhttpsChase-Chase0ChaseOnline/wwwChaseOnlinebankingcom-account0notifications0CentreUSA/index.php,bad
banorte-rs.com/JKKUIGH/HJ6GHKH/HGJ65/FGG5J/NG43/N5DF/NB4F/NH54/HN4/N5GG/H44H/N66G/J55G/,bad
bright-wedding.com.ua/wp-content/uploads/2017/05/.a/,bad
www.siclogistics.com/hb.htm,bad
www.meu-fgtscaixa.com/2017/pages/inter/index.php,bad
www.pellicole-adesive.com/logs/public/,bad
www.formget.com/app/forms/view/RQcc-246023,bad
www.sping-doo.si/http/www/Santander.com.br/br/Cliente_ID=/,bad
page.app15.in/themeset1_2015-08-07-11-24-38/app/y/index.htm,bad
paypal1.uk-ppl202.com/sd/,bad
tinyurl.com/l6as4o2,bad
www.maszx.org/template/default/portal/roox/index.php,bad
segurom3.beget.tech/atendimentoseguro/,bad
belgiumimagyarok.be/wp/log.htm,bad
faridhosiery.com/aol.net/www.aol.com/index.htm,bad
herballineteam.eu/components/com_content/views/article/tmpl/Suntrust1/Suntrust/Suntrust/Suntrust/Suntrust/Suntrust/SunTrust -Online Banking.htm,bad
mashtaresort.com/mail.htm,bad
pixelnam.net/skonsko/BDBBB4/BDBBB/BDBBB/dpbx/index.php,bad
www.unitedkingdomimmigrationservices.org/jj_jp/e3dc325482ee637ca0bda89a9370b486/,bad
grannyflat-s.com.au/army/domainz/domainz/review/,bad
ip-160-153-224-253.ip.secureserver.net/,bad
inativasfgtsativas.site/tnt/caixa.gov.br/pages/inter/envio1.php,bad
piewerks.com/chinex/ogs/draft/mail.htm,bad
www.facebooknotsz.gq/f4/123456.mob,bad
www.facebooknotsz.gq/f4/,bad
savagtolldoc.us/done/index.html,bad
sivasosb.org.tr/webvc/index.php,bad
simer.com.tr/tescoonlineupdate.secures/,bad
www.antiquehostel.ro/logs/sxxs/dda6e20944a66809a09f4c577a882cac/verification/verification.php,bad
www.carolyneslick.com/chase/Chase_Online.html,bad
piewerks.com/chinex/ogs/draft/,bad
robashburn.com/gg/ayo1/,bad
www.faridhosiery.com/new/yahoo/login_verify2&amp,bad
www.snaphelp.byethost18.com,bad
www.prize.life/libraries/joomla/cp.php,bad
camillascake.it//images/bannerss/.default/.express/.manage/.impress/.service/,bad
librievini.it/casfhgkjfhgkjdfhuigiyuyuruejfhjhgfjdhkj,bad
offerup.com------------------login-confirm-account.aggly.com/Login%20-%20OfferUp.htm,bad
onlin-info-alert-sys-01.esy.es/us/Home/62i83dr26j,bad
carolyneslick.com/chase/Chase_Online.html,bad
email.premiumx.my/edr/GD/PI/,bad
seguranca-santa-mobile.000webhostapp.com/app/dados.php,bad
sarmawola.pl/signin/,bad
bit.ly/2pD2nLt,bad
makingdigital.com.br/wp-includes/CentralClientes/index1.php,bad
cliente01.novoportalb-b.com.br/,bad
carolyneslick.com/yah/Yah/T/Y1.html,bad
faridhosiery.com/new/yahoo/login_verify2&amp,bad
www.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.ct56372.tmweb.ru/oferta.cliente,bad
saldoinativofgts.com/contas/acesso/pages/inter/index.php,bad
recover-acct8431.esy.es/index.html,bad
recovery-your-acct-chekpoin-402.esy.es/recovery/index.html,bad
dhiyaselectric.co.id/o%20-%20Copy.html,bad
bit.ly/2oXbqtJ,bad
activation-locked-help17.16mb.com/help-fb/fb.mobile/index.php,bad
www.hallwaystreetsigns.com/pdfs/home/1baec2b40858a848369b35612c8fb982/,bad
cellusconections.info/ule23575/watchts%3Fv%3DVI1awdJBldc/Qbqo-bQpoho/TFHY-J77vmw/index1.php,bad
supporto-informatici.info/cartasi.html,bad
tinyurl.com/kbtetvp,bad
cargo-hangnadim.com/surecers/Discover.com/index.htm,bad
www.radaradt.com/portal/libraries/gantry/images/iphone/esp/error.php,bad
kenmetcalf.com/old/images/su.htm,bad
www.radaradt.com/portal/libraries/gantry/images/iphone/js/home.php,bad
thomasmorall.co/amex/Validation/,bad
bibliophile.free.fr/tax.php,bad
www.promosmilancamp.it/mjc/hwdvideos/thumbs/indo.php,bad
pages-5503.hol.es/log1.php,bad
pages-5503.hol.es/facebook-security,bad
safety-check-73652.esy.es/index.html,bad
plumberstomballtx.net/wp-content/bod/E2F-BIN/E2NCNR01.php,bad
desbloqueiomobile.com/to/,bad
whatsmyhomesvalue.us/DocuSign/Secured/healthgov/,bad
wrkinprog.com/wp-admin/network/docs/a065df23d91e4a420483d210fd1689c7,bad
cover-acct8678.esy.es/index.html,bad
www.bestlight.gr/skin/frontend/default/modern/images/media/index.php,bad
liceosanconrado.cl/00202fjf/casts/,bad
ashimsolutions.com/logchase_dpt/index.php,bad
festainfantilbh.com.br/piscina_de_bolinhas/index.htm,bad
ovbppst.pe.hu/00987654565456765342345678uujujujjuj7654576890987654567890/,bad
dallas177.arvixeshared.com/~jforgash/Ppl.php,bad
pursorder.esy.es/purchase/,bad
meowmeowmugs.com/nccx7ak/index.htm,bad
dhlmail.000webhostapp.com/Linkedinn/login.htm,bad
dhlmail.000webhostapp.com/Linkedinn/Email_error.htm,bad
mirazfood.com/update/New/success.php,bad
paypal.gb-ppsweb.com/sd/,bad
www.radaradt.com/portal/libraries/gantry/images/iphone/js/zawd.php,bad
www.radaradt.com/portal/libraries/gantry/images/iphone/esp/esp.php,bad
www.radaradt.com/portal/libraries/gantry/facets/menu/themes/touch/esp/zessd.php,bad
www.nanotechnopolis.com/validdocument/,bad
www.nanotechnopolis.com/validdocument/9dbe7127e25a7065795f971452e848c0/,bad
www.nanotechnopolis.com/viewdocs/216a90999c44c5fba9a4df02e696bd37/,bad
www.nanotechnopolis.com/viewdocs/,bad
netlflex-001-site1.1tempurl.com/isnm/,bad
www.unitedkingdomimmigrationservices.org/jj_jp/ab915942e58c760ebd16ed102c0a54e2/,bad
www.unitedkingdomimmigrationservices.org/jj_jp/,bad
c3pluscs.com/secured/index.php,bad
www.skytel.lk/bofa/home/login.php,bad
www.radaradt.com/portal/libraries/gantry/html/layouts/html/xewsaq.php,bad
lightshadeinc.com/wp-content/dropbox/dropbox/,bad
www.eladorno.co/de/index.htm,bad
new72matchphotos.890m.com/index.htm,bad
p0f.desi/Login_to_Your_Account(9).htm,bad
bitly.com/a/warning,bad
goodnessvanillalive.com/xupx/chinko/index.php,bad
gusp.pt/olasa/driveup/df1300056d9b054301c0650015536105/login.php,bad
previewphotos.16mb.com/,bad
matchphotos021.96.lt/index.htm,bad
karikari.com.br/wa_gallery/,bad
innoscript.nl/paypal-customer/webapps/c74b1/websrc,bad
searchtripdeals.com/!!..HXtR77LffQ..!!/home/,bad
platerom.ro/mygenlvl/products/viewer.php,bad
piewerks.com/chinex/ogs/draft/mail.htm,bad
festivalbecause.org/boks/rap/olsag/almiu.html,bad
superhousepictures.com/dhl/awb/tracking/DHL%20AUTO/dhl.php,bad
liceosanconrado.cl/836gsg5/casts/,bad
verifyonline.live/new/hass/e175e0395a5fcceb980485ac37f043f1/login.html,bad
oa.ying-zhuo.com/bbsnew/utrasfc/harghi.html,bad
goo.gl/dJIYS9,bad
eveannlovero.com/modules/footer/mp/autoexcel/excel/index.php,bad
www.100clubchicago.org/asset/office/350/,bad
paypal.gb-ppsweb.com/sd/confirm.php,bad
www.polyplanltd.com/js/en/,bad
hubenbartl.at/www.google.com/,bad
www.radaradt.com/portal/libraries/gantry/facets/menu/themes/touch/esp//mxea.php,bad
www.ecutrack.com/box1/dropbx.php,bad
gsl.xiyoukeji.com/ueditor/feed/zabbbbbbi.html,bad
manieyt.tk/,bad
amazon-check-81.de-support.ru/vetos/anmelden.php,bad
manage.apple.com.webobjectsd5dbc98dcc983a7028bd82d1a47541.divinityhousingprojects.com/7ae1c6c2293e74bc814747a63bde302f/login.html,bad
omahcorp.co.id/dx/b0028c287609714d60df89942ca88094/,bad
deltaseguridadbolivia.com/img/public/,bad
igforweddingpros.com/hhhhhhh/driveup/66dc158d3547ff71bd59d802589a4704/login.php,bad
omahcorp.co.id/dx/012962f7ce4c0854415e6bd264535560/,bad
i-house.se/wp-trackback/en/,bad
cic.com.jo/libraries/openid/Auth/OpenID/system/login.php,bad
ad-blockeds.com/--/www.impots.gouv.fr/file/dd14aa66803d699fee4b16424002d39d/,bad
ad-blockeds.com/--/www.impots.gouv.fr/file/cf036cb9af9ed6833821231c37a85a51/,bad
town-el.com/images/metalware/xkzero/docusign.com/ldcs/index.php,bad
www.scoreyourexback.com/aol.net/www.aol.com/,bad
nanotechnopolis.com/validdocument/f4d2dfb73a486890c95a3b59d9090b5f/,bad
saughallmassie.org/we/seniorpeoplemeet/v3/login.html,bad
www.paypal-resolveds.com.informations-payments.nut.cc/webapps/11fe9/websrc,bad
uesi.aesbiz.com/wp-content/themes/twentyfifteen/inc/monn.htm,bad
www.lhndemo.com/wp-css/update.html,bad
www.abcroadandlockassistance.com/IWA/GD/,bad
www.sanitaire-express.fr/skin/frontend/AdobeVerify/index.html,bad
www.eventhire4u.com/parosky/c20fc985e383229ad100f434ac404397/,bad
crimsonadvisorygroup.com/wp-admin/online-banking/Cappi/last.php,bad
crimsonadvisorygroup.com/wp-admin/online-banking/Cappi/One360.php,bad
hoiniki.by/wp-content/ngg/modules/1/sa/admin.html,bad
hoiniki.by/wp-content/ngg/modules/1/sa/index.php,bad
www.nnordson.com/%7b%7d/781687308acaa5e461dab88736b39e34/,bad
brimkers.com/ausinvcontracts/ms/,bad
shop.luigibaldo.com/cloud/logintoyouraccount.securebilling/mi/index/web/,bad
shop.luigibaldo.com/cloud/logintoyouraccount.securebilling/mi/index/web/,bad
besame.com/buscador/china/,bad
tetedebois.ca/wonderland/Gdoccc/,bad
freestyle.d934713.u-telcom.net/Boa_Fud_2016/home/login.php,bad
zovermedical.com.sa/worthie/aptgd/,bad
cic.com.jo/libraries/openid/Auth/OpenID/system/login.php,bad
nanotechnopolis.com/validdocument/38db23899b2225acc540a2cc9b4dae45/,bad
nanotechnopolis.com/viewdocs/a09cfd617135eb9c20d0bb6fd6cdd9c9/,bad
kohchang-holidays.com/t-online/t0nline/user-verify.htm,bad
www.web2sale.com/wordpress/wp-content/upgrade/pnc.htm,bad
capsilab.com/wp-admin/css/colors/adobepdf/,bad
scoreyourexback.com/aol.net/www.aol.com/index.htm,bad
deliziedallasicilia.com/view2/file/index.php,bad
www.apple2api.com/indexx.html,bad
hoiniki.by/wp-content/ngg/modules/1/sa/admin.html,bad
hoiniki.by/wp-content/ngg/modules/1/sa/admin.html,bad
fsdressbd.com/Resources/libraries/KJI/crypt/index.html,bad
usnnvery.hol.es/US.BANK/USDB/Home/home/auth/,bad
d662653.u-telcom.net/gggg/ayo1/,bad
abcroadandlockassistance.com/IWA/GD/,bad
d662653.u-telcom.net/ggg/ayo1/,bad
lhndemo.com/wp-css/update.html,bad
town-el.com/images/furniture/living-room/nrpgroup/docusign.com/ldcs/index.php,bad
zip.net/bltHKt,bad
desertsportswear.com/bankofamerica.com/c90da847db9803c2dc7bc28bfb1f52fc/,bad
desertsportswear.com/bankofamerica.com/b3bd4cd09ccfad2b4cc886674ed0f034/,bad
desertsportswear.com/bankofamerica.com/0851e47ba18dffc71d7473a5d26ede59/,bad
1drv.ms/xs/s!AvfOtwj8HUk3lALJBGk-H9s1dhiC,bad
ardobiejewska.pl/libraries/phputf8/mbstring/adb/nix.html,bad
mkt-santa.000webhostapp.com/app/dados.php,bad
protokolo.com/plugins/system/highlight/highlight.html,bad
www.southerncomfortmechanical.ca/confirmation-account/information-account.updates/webapps/2f93a/websrc,bad
novotelbd.asia/blooding/drpbdocs/,bad
sll.well.com.mangtonics.in/WellsNew/,bad
bestincs.com/Dropbox/Dropbox/Dropbox/WS/8544b70514b0449d008c7091a66d58f9/contlnue.php,bad
confluentc.com/images/excelfile/74432a853b79550cdab03dbb6bbd3497/,bad
revistatourgourmet.com/tmp/mail-box/TnpBNE16VTFPRGc1/,bad
capsilab.com/wp-admin/css/colors/midnight/adobepdf/error.html,bad
www.nnordson.com/%7b%7d/1ccc2a9663830e10a51f54c41ff20bfd/,bad
cover-acct6445.esy.es/index.html,bad
wildfor.life/share/139/html/dfvAGds/doc147/74353cee37c9ecb6a451bc954bafca10/,bad
daydo-app.com/ibeacon/configuration/Billing/information/verification/secure/center/amz/moises/4da943b781212f12af6a38cec88316f4/welog.php,bad
www.ornamentmania.com/lib/gdoc-secure/gtex,bad
ioannasakellaraki.com/log/,bad
hetys.com/1/1/3a05e762b509f0ce34759e521fab7ff5/,bad
centreforcorporatecoaching.com/okaposa/engauto189/mailbox/mailbox/,bad
ansti.org/email/gmail/login.php,bad
lilistephens.com/2017/5634/,bad
michiganlegacyrun.org/wp-includes/images/media/docs/f9a9ed0650facc5c38a2e610e70531cc/,bad
michiganlegacyrun.org/wp-includes/images/media/docs/ecf6e39f4c4c31ce30a7ab3b73013d63/,bad
michiganlegacyrun.org/wp-includes/images/media/docs/cb526d16caaa76162cf2058f1e4e13b0/,bad
michiganlegacyrun.org/wp-includes/images/media/docs/66ec98fade446a1d5aaee83ecca64008/,bad
liceosanconrado.cl/02364LOJD/casts/,bad
michiganlegacyrun.org/wp-includes/images/media/docs/1f5b3affcbd626772a3bb23d1cbae1b9/,bad
michiganlegacyrun.org/wp-includes/images/media/docs/0980832a9d883da9ec7411b5161fdee6/,bad
lambabajunior.com/gaz/Googledrt1/login.php,bad
www.contasinativas.caixa.gov.br-fgts.gov.br.trabalhador.servicos_online.saldo_fgts.asp.cs31547.tmweb.ru/oferta.cliente,bad
www.adsensemart.com/dp/ayo1/ayo1/,bad
almihrab.com.my/dhl/adobelatest/adobe/,bad
acr.suisscard.ch.secure3.registrierung.suisstip.info/,bad
murraylorri145.000webhostapp.com/linkedsneed in page (1)/linkedsneed in page/index.html,bad
ativar-cadastro.pe.hu/ml/ml/mercadolivre/,bad
madilina.com/wordpress/error_txt/validate.htm,bad
internetbod.com/pod/,bad
cover-acct0020.esy.es/index.html,bad
cover-acct5438.esy.es/index.html,bad
77.194.54.247/wordpress/online.hmrc.gov.uk/index.php,bad
email.windwardalerts.com/c/eJxtjjFvwyAQhX-NvVQgOIMhA0PSONkytNkrfJDElR0sjGX535eokoeqy9Ppe_fuHZp1Ny596Yyzddti2RlgXDHJgEMluaZVrYEKCVpQLvXppJtDIdjSPd1io7O9j2miGIbyYQA1olOtUO1NWkThAVSrdrVAjnizZW_-yUXz7WNc6RAeMV8O0d_Dc0o2eerdXA4rwXlKYSDOJmsKdSgAPprzcX9t8lRU-6z555pwIFy_MZVRJbOApOy1Ae9Z7zHM41fntgjfrOSHsc91m6t--Wdzuf5tUYRJwuCF1PEHscdZow,bad
baltkagroup.com/mailcheck/source/,bad
owa1.everettwa.gov/owa/redir.aspx,bad
www.botecodomarianobit.com/pages2/inter/home.html,bad
premiosmastercard.esy.es/W!645/index/,bad
goo.gl/JVVHeA,bad
bit.ly/2qww0gG,bad
adsensemart.com/dp/ayo1/ayo1/,bad
tauruswelding.com/flight/stage/af/ad/ghjk/pvtd_clnt/index2.php,bad
c4cqk784.caspio.com/dp.asp,bad
caixaonlinefgts.hostkda.com/pages/,bad
telegraphycoursemorse.com/cielo/,bad
tinyurl.com/mt5hquu,bad
contasinativascaixafgts.name/caixa.gov.br/pages/inter/index.php,bad
signin.amazon.co.uk-prime.form-unsuscribe.id-7816.nproofing.com.au/ren/op/,bad
primoframe.com/amber/,bad
tinyurl.com/katfbes,bad
consultabeneficiosmirror01.esy.es/Consulta/acesso/,bad
tinyurl.com/n8g7wy8,bad
adpportal.hol.es/adp.payrollchanges/,bad
ts4.96.lt/i/,bad
diariapromotionspecial.com/OFERTAS11910apc/produto.php,bad
innamorata.com.ar/melodyfriespitchment/Docusign/index.php,bad
promotion-smart.com/iphone5s.html,bad
designaxis.net/secure-doc/DropNewVasion/Fresh/,bad
ornamentmania.com/shell/gdoc-secure/gtex/,bad
euromina.com.vn/%20%20/home/pessoa-fisica.php,bad
attlw.net/m/cprodx.att.net/commonLogin/igate_edam/controller.html,bad
check-your-acct2017.esy.es/index.html,bad
websitebuilder102.website.com/ITservice1/,bad
purchase-order.esy.es/purchase/document.html,bad
w-reia.com/wichita/new.php,bad
xicksy.win/xhht4ff2odc.html,bad
check-updates-app.hol.es/logins.php,bad
check-updates-app.hol.es/system-confirmation-fb,bad
mygosecure.com/,bad
mygosecure.com/,bad
www.hallwaystreetsigns.com/pdfs/home/bfbe060107cd442c604ff0a69cc8a940/,bad
chmsry.org.za/Topultimatenew/product/products/,bad
centreforcorporatecoaching.com/okaposa/engauto189/mailbox/mailbox/,bad
centreforcorporatecoaching.com/okaposa/engauto189/mailbox/mailbox/,bad
advancemedical-sa.com/file/review.pg/manage/,bad
yanluxe.com/wp-content/themes/idstore/js/index.php,bad
www.sicoobcard.net.br/413123/inicio.html,bad
check091.hol.es/log11.php,bad
supports01123.hol.es/facebook-confirmation,bad
halpcenter-001acontscheck.esy.es/recovery-chekpoint-login.html,bad
ecutrack.com/box1/,bad
cop.com.pe/wp-content/adobee/adobe.php,bad
shobiziems.com/dreamforce/sess/ca43f279b087320cba6ba3087a8f1f39/,bad
lhhaokailighting.com/wellsfargo.Gucci/identity.php,bad
siyacom.net/listoforderitemsneededforurgentsupply/cgi-bin/fomfix/form/,bad
www.service-freeboxligne.com/assurez/9ae75b651ab5a58462046a33308528b8/,bad
service-freeboxligne.com/assurez/,bad
tisch-und-decke.de/Gon/cpanel/,bad
bunchyogurt.com/wp-content/themes/x/framework/css/index.php,bad
confluentc.com/images/excelfile/1bfc02a75ee568412279b969645fd856/,bad
wish4job.com/page/mpelidrop.html,bad
mzansinet.co.za/log/all/d/DHL%20AUTO/,bad
recoveri-legalfb-acct2017.esy.es/index.html,bad
cover-acct0926.esy.es/index.html,bad
resolve-acct6548.esy.es/recovery-chekpoint-login.html,bad
yeusinhly.com.vn/t.php,bad
yeusinhly.com.vn/themes/in.php,bad
www.sqi-mail.com/Dropbox/d231f317f2b3e9015b76d9fff7746648/verify.php,bad
mdllanos.com/wp/qouta/Aldomain/mailbox/domain/,bad
baitherbackreview.com/wp-content/gtex/,bad
amirerfanian.ir/wp-admin/ivxn/home/,bad
habercinimnette.tk/index2.php,bad
www.santiagoingaramo.com.ar/tmp/Google101/Google/dld/us/,bad
footkre.in/docusingn/index.php,bad
www.maxiking.com.bo/LLC/Limited/,bad
support-5560.hol.es/log1.php,bad
www.geko.fr/components/com_contact/models/new/1.php,bad
mskindia.net/security/frontier/frontier.html,bad
innoscript.nl/paypal-customer/webapps/,bad
himatemia.undip.ac.id/wp-content/uploads/2017/02/Zeska_seznam_verify-email_security/general_login.htm,bad
13453765871837679316.googlegroups.com/attach/5ed5d019a6363180/docfile..htm,bad
www.andrewrobertsllc.info/adobe/adb/83d3ff008ee17e6bcc985ac921303666/index2.htm,bad
bit.ly/2oOkGv9,bad
www.stchartered.com/images/adb/,bad
cihancelikonline.com/wp-content/upgrade/logining.php,bad
familyinsuranceservices.com/-/am/,bad
stchartered.com/images/adb/,bad
www.whatsapservice.com/Teamprodnationalstation/Idnumber6546546546548/client-update-5fgh5f4gh65df4h6d5f4h6df5h46f5h46dfh54df6h54df6h45df65465f45fdh64dhfg546df4g6sdg546sdg94/pp/,bad
andrewrobertsllc.info/adobe/adb/,bad
www.jsb.ac.in/notice/cool.php,bad
posmogo.com/securee.php,bad
gem.tools/shell/dejiwire/fmsk/garyspeed/165957739e5e07bdb83b0c3b9799899a/,bad
radiocatolicalaconsentida.com/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,bad
radiocatolicalaconsentida.com/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,bad
radiocatolicalaconsentida.com/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,bad
radiocatolicalaconsentida.com/funciones/oba/DHLAUTO/DHLAUTO/DHL%20AUTO/dhl.php,bad
medixasia.com/ADE/GD/,bad
www.con-v-air.com/oxylus/Gee--mpp/Valid/a3356904,bad
incrivelpromocaomaster17.16mb.com/registro.php,bad
www.mastercardpromocao.16mb.com/,bad
www.mastercardpromocao.16mb.com/registro.php,bad
varietytransport.com/wp-includes/SimplePie/XML/Declaration/L/,bad
www.nnordson.com/%7b%7d/fe81304e4ba595a0538731019149d319/,bad
dothothinhvuong.vn/wp-content/uploads/2017/02/d/ayo1/ayo1/ayo1/,bad
tetedebois.ca/wonderland/Gdoccc/,bad
ibcnews.pk/admin/chasee/fcc.php,bad
www.landsnfields.com/dropbox/dropbox/,bad
dothothinhvuong.vn/wp-content/confg/ayo1/ayo1/ayo1/,bad
oneworldorganisation.org/plugins/minify/lib/Minify/doc/06f8d0ce7283668dee7379045197d3f9/,bad
masgie.com/zfilom5/newdropbox/,bad
lepoker-en-ligne.com/wp-admin/posh.htm,bad
wickedsickness.com/lkjshx/mailbox/index.php,bad
hibbfamily.com/wp-admin/%5b%5d/7129188770da3d33ef3c4f12317e5c20/,bad
andrewrobertsllc.info/adobe/adb/1b87d29e90795df51877cd86cec2538a/index2.htm,bad
mhasantech.com/wp-content/plugins/woocommerce/templates/global/you.have-75nab/,bad
vermolicas.for-our.info/hescientiststravelled/ontworesearchvessels/almostkilometresfrom/ichangtothenearbyhree/loginfile/foo-autenticazione.php,bad
bem.undip.ac.id/zpo/1/index.htm,bad
grannyflat-s.com.au/data/domainz/review/,bad
bit.ly/2pxbgJo,bad
masterpremiopravoce.esy.es/index7/cadastro/registro.php,bad
grannyflat-s.com.au/data/domainz/domainz/review/,bad
alphasolutions.com.pk/dl/054d01b/login.html,bad
fb-securityloginfo405txt.esy.es/recovery-chekpoint-login.html,bad
protecfb-error-404.esy.es/recovery-chekpoint-login.html,bad
fbscurerescekpoint23.esy.es/recovery-chekpoint-login.html,bad
samaalreem.com/pedrodoc/index.html,bad
alpa.co.za/modules/mod_feed/pay/index.html,bad
greatwesterncatskills.com/z/,bad
agenmurahgrosir.com/page/Bofa/security.php,bad
ecutrack.com/box1/dropbx.php,bad
primoframe.com/jimmy/,bad
wpcgwadar.com/iyawoee/aptgd/,bad
mobile-free.metulwx.com/mobile/impaye/e413ea8afcc080a62afbbd4a53ae798f/,bad
www.chevysportsman.com/xxxxx/Aol/aol.htm,bad
freestyle.d934713.u-telcom.net/Boa_Fud_2016/home/login.php,bad
worldtekevents.com/drive/drive/,bad
wickedsickness.com/gb/tracking.php,bad
tauruswelding.com/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/index2.php,bad
tauruswelding.com/apply/eg/dg/wet/gfb/domain/pvtverify_clnt/,bad
freenligne.com/free-mobile/free/user_id-5906fa791243e-738/,bad
zaybtan.com/blessedd/aptgd/index.php,bad
toplomashinex.com/wp-includes/SimplePie/XML/Declaration/hua.htm,bad
www.zenhome.tn/amsweb.php,bad
lambabajunior.com/gazal/Googledrt1/,bad
lambabajunior.com/4wale/Googledrt1/,bad
lambabajunior.com/pdf/Googledrt1/,bad
lambabajunior.com/gman/Googledrt1/,bad
lambabajunior.com/gaz/Googledrt1/,bad
blocked-notifications.co.nf/confirm/index.htm,bad
help-fb-contact.hol.es/support/index.php,bad
www.jobduties.org/boj/bmg/,bad
itbsbr.com/lma/DHL/DHLExpress/autofil/id.php,bad
service-freeboxligne.com/assurez/4ff270fc23e5092af4190f37237470a0/index_2.html,bad
service-freeboxligne.com/assurez/4ff270fc23e5092af4190f37237470a0/,bad
brimkers.com/ausinvcontracts/ms/al.php,bad
brimkers.com/sfginvest/cdg/,bad
stchartered.com/images/adb/4a6e07e3a67d6a683dc2d1cabcd51860/index2.htm,bad
jaymecares.com/B/sound/edocz/s2/,bad
zioras.pl/Gdocs/s/,bad
theparlourbeautyrooms.ie/dehl/Yah/T/Y1.html,bad
jovan.soldatovic.org/css/google-manual/a3b6313fcfae89f8e394f9198ade566c/,bad
www.diethealthresource4u.com/wp-content/plugins/Ashe/5940275e8ad33d7180718c132f39d9f0/,bad
noway.oloruntiseoluwaseyi.com/006a9f1115c643200c315b5fde539f46/,bad
mobile-free.metulwx.com/mobile/impaye/74b3256454ac92ff371620778f69eb18/,bad
mobile-free.metulwx.com/mobile/impaye/0bd551f8a879b3352e896aa800838a06/,bad
tahubulat.co.id/allana/dropbox/,bad
siyacom.net/listoforderitemsneededforurgentsupply/cgi-bin/fomfix/form/confirm.php,bad
yokohamajijyou.com/fos/,bad
zovermedical.com.sa/bcvbcvsss/aptgd/,bad
zovermedical.com.sa/okla/aptgd/,bad
wocci.com/c3/,bad
lambabajunior.com/lol/image.htm,bad
primoframe.com/Scott/,bad
baltkagroup.com/mailcheck/source/verification.php,bad
nordaglia.com/gcheck/source/verification.php,bad
baltkagroup.com/check/source/verification.php,bad
the-yellows.eu/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/,bad
wpcgwadar.com/Mayor/Wm.php,bad
brimkers.com/superprojects/aidss/,bad
get-verifi.esy.es/recovery-chekpoint-login.html,bad
tinyurl.com/lyol54j,bad
the-yellows.eu/www.paypal.com/paypal/www.PayPal.com%20Full-Z/ffggf5g9652g6g526g2g6dgd2g6g26g5gf63g26g52g/webscr.html,bad
adds-info-pages2017.hol.es/recovery-chekpoint-login.html,bad
pc-virus-373n3lc.info/,bad
theparlourbeautyrooms.ie/jimu/gmx/gmx.html,bad
loogin-facebook-checkpoin7888.esy.es/confirmation/,bad
studycanberra.com/boaa/step3.html,bad
studycanberra.com/boaa/step2.html,bad
studycanberra.com/boaa/step1.html,bad
mobile-free.metulwx.com/mobile/impaye/8c38590d8b9294bd252db02c0e55650f/,bad
www.chevysportsman.com/xxxxx/Aol/aol.htm,bad
nasydco.com/wp-includes/paypal.com.au/webscr.html,bad
notif-offices.esy.es/recovery-chekpoint-login.html,bad
cover-acct2083.esy.es/index.html,bad
skanke.no/wp-content/themes/moc.htm,bad
wickedsickness.com/lkjshx/mailbox/index.php,bad
mailemacces.form2pay.com/accessmails.html,bad
tinyurl.com/kqoverh,bad
www.inhomecareidaho.com/wp-includes/news/dropbaka/07b4089c45eabdd3349d4d8ba473301a/pindex.php,bad
selectonline24hs.com/protecao/mobi.php,bad
selectonline24hs.com/protecao/,bad
bit.ly/2oPEpec,bad
www.theyolostore.com/js/calendar/skins/aqua/welcome/AOL/index-aol.html,bad
question.pcubelive.com/investment/html/,bad
kamazcentr.nichost.ru/media/k2/index2.html,bad
bloggersport.org/wp/ice/019b523910bc10f01e6f1c97caa50942/,bad
emax.kiev.ua/wp-admin/network/online/ppl/b5579b272d610f0640c300afb0bda1ce/,bad
privatewebschool.esy.es/Mafioz0o_v1,bad
privatewebschool.esy.es/Mafioz0o_v1/,bad
forms.zohopublic.com/adminhelpdesk/form/Reunionformforindividual/formperma/b0e00045C9hHf46k0BK80mG4B,bad
www.australinvestment.com/.NSGG/B/,bad
medicareindiana.com/wp-includes/js/autoexcel/excel/excel.php,bad
jobduties.org/boj/bmg/,bad
www.wanderfootventures.com/images/admin/match.html,bad
w-reia.com/suntitle/new.php,bad
